ID,正式名称,正式名称（フリガナ）,所在地,所在地座標（緯度）,所在地座標（経度）,案内用ホームページアドレス,月_就業時間帯1_開始時間,月_就業時間帯1_終了時間,火_就業時間帯1_開始時間,火_就業時間帯1_終了時間,水_就業時間帯1_開始時間,水_就業時間帯1_終了時間,木_就業時間帯1_開始時間,木_就業時間帯1_終了時間,金_就業時間帯1_開始時間,金_就業時間帯1_終了時間,土_就業時間帯1_開始時間,土_就業時間帯1_終了時間,日_就業時間帯1_開始時間,日_就業時間帯1_終了時間,祝_就業時間帯1_開始時間,祝_就業時間帯1_終了時間,月_就業時間帯2_開始時間,月_就業時間帯2_終了時間,火_就業時間帯2_開始時間,火_就業時間帯2_終了時間,水_就業時間帯2_開始時間,水_就業時間帯2_終了時間,木_就業時間帯2_開始時間,木_就業時間帯2_終了時間,金_就業時間帯2_開始時間,金_就業時間帯2_終了時間,土_就業時間帯2_開始時間,土_就業時間帯2_終了時間,日_就業時間帯2_開始時間,日_就業時間帯2_終了時間,祝_就業時間帯2_開始時間,祝_就業時間帯2_終了時間,月_就業時間帯3_開始時間,月_就業時間帯3_終了時間,火_就業時間帯3_開始時間,火_就業時間帯3_終了時間,水_就業時間帯3_開始時間,水_就業時間帯3_終了時間,木_就業時間帯3_開始時間,木_就業時間帯3_終了時間,金_就業時間帯3_開始時間,金_就業時間帯3_終了時間,土_就業時間帯3_開始時間,土_就業時間帯3_終了時間,日_就業時間帯3_開始時間,日_就業時間帯3_終了時間,祝_就業時間帯3_開始時間,祝_就業時間帯3_終了時間,月_外来受付時間帯1_開始時間,月_外来受付時間帯1_終了時間,火_外来受付時間帯1_開始時間,火_外来受付時間帯1_終了時間,水_外来受付時間帯1_開始時間,水_外来受付時間帯1_終了時間,木_外来受付時間帯1_開始時間,木_外来受付時間帯1_終了時間,金_外来受付時間帯1_開始時間,金_外来受付時間帯1_終了時間,土_外来受付時間帯1_開始時間,土_外来受付時間帯1_終了時間,日_外来受付時間帯1_開始時間,日_外来受付時間帯1_終了時間,祝_外来受付時間帯1_開始時間,祝_外来受付時間帯1_終了時間,月_外来受付時間帯2_開始時間,月_外来受付時間帯2_終了時間,火_外来受付時間帯2_開始時間,火_外来受付時間帯2_終了時間,水_外来受付時間帯2_開始時間,水_外来受付時間帯2_終了時間,木_外来受付時間帯2_開始時間,木_外来受付時間帯2_終了時間,金_外来受付時間帯2_開始時間,金_外来受付時間帯2_終了時間,土_外来受付時間帯2_開始時間,土_外来受付時間帯2_終了時間,日_外来受付時間帯2_開始時間,日_外来受付時間帯2_終了時間,祝_外来受付時間帯2_開始時間,祝_外来受付時間帯2_終了時間,月_外来受付時間帯3_開始時間,月_外来受付時間帯3_終了時間,火_外来受付時間帯3_開始時間,火_外来受付時間帯3_終了時間,水_外来受付時間帯3_開始時間,水_外来受付時間帯3_終了時間,木_外来受付時間帯3_開始時間,木_外来受付時間帯3_終了時間,金_外来受付時間帯3_開始時間,金_外来受付時間帯3_終了時間,土_外来受付時間帯3_開始時間,土_外来受付時間帯3_終了時間,日_外来受付時間帯3_開始時間,日_外来受付時間帯3_終了時間,祝_外来受付時間帯3_開始時間,祝_外来受付時間帯3_終了時間
2344230300130,ＨＵＧ母乳育児相談所,ハグボニュウイクジソウダンジョ,愛知県尾張旭市瀬戸川町１－２２　レジアナ三郷２０３号,35.212984,137.057864,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230400030,やまもと助産所,ヤマモトジョサンジョ,愛知県豊明市新栄町,35.054884,136.98405,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230500050,助産院：ふうハウス,ジョサンイン　フウハウス,愛知県春日井市大和通１－４１－１,35.229159,136.950016,http://www7b.biglobe.ne.jp/~fuuhouse/index.html,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230500060,山中助産院,ヤマナカジョサンイン,愛知県春日井市稲口町,35.243829,136.94712,http://www.yamanakajyosanin.com/home,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230500160,Ｍａｔｅｒｎｉｔｙ＆Ｂａｂｙ　Ｓａｌｏｎ　ＦｕＹｕ,マタニティアンドベビーサロン　フユ,愛知県春日井市鳥居松町８丁目７４－７,35.248784,136.980597,http://www.instagram.com/mw.fuyu,08:30,17:30,,,,,08:30,17:30,08:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30,17:30,,,,,08:30,17:30,08:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230500170,愛助産院,アイジョサンイン,愛知県春日井市下条町７７５－７,35.230077,136.977719,https://www.aijyosanin.com/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230500190,ウィメンズサポートみことも,ウィメンズサポートミコトモ,愛知県春日井市岩野町１丁目１９番地１,35.267572,136.957581,htpps://www.midwifemap.com/mysite/midwife-mikotom/,09:00,17:30,09:00,17:30,09:00,17:30,09:00,17:30,09:00,17:30,09:00,17:30,09:00,17:30,09:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230600020,助産院　マザーリーフ,ジョサンイン　マザーリーフ,愛知県小牧市久保一色南２－２０６,0.0,0.0,,09:00,17:00,,,09:00,17:00,09:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,,,09:00,17:00,09:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230700030,澤野助産院,サワノジョサンイン,愛知県犬山市羽黒,35.351407,136.94779,http://www.wa.commufa.jp/~mamies/,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,15:00,13:00,15:00,13:00,15:00,13:00,15:00,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230700050,きたはら助産所,キタハラジョサンショ,愛知県犬山市善師野細洞９番地８,35.388543,136.976036,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,,,,,,,,,,,,,,,,,,,,,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,14:00,16:00,14:00,16:00,14:00,16:00,14:00,16:00,14:00,16:00,14:00,16:00,,,,,,,,,,,,,,,,,,,,
2344230700070,三好助産院（出張）,ミヨシジョサンイン（シュッチョウ）,愛知県丹羽郡大口町さつきヶ丘二丁目１２９番地,35.33252,136.907766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230800010,モリ助産所,モリジョサンジョ,愛知県北名古屋市薬師寺４９,35.261721,136.879022,,,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230800020,すこやか助産院,スコヤカジョサンイン,愛知県北名古屋市鹿田廻間８３,35.252778,136.878828,http://www17.ocn.jp/~hirano/,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344230800030,ひろ母乳育児相談室,ヒロボニュウイクジソウダンシツ,愛知県北名古屋市弥勒寺東,35.250278,136.870023,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231000160,癒るみ助産院サロン,ユルミジョサンインサロン,愛知県半田市岩滑高山町７－３３－１,34.908149,136.912843,https://yurumic.wixsite.com/yurumi,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,14:00,19:00,14:00,19:00,14:00,19:00,14:00,19:00,14:00,19:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,14:00,19:00,14:00,19:00,14:00,19:00,14:00,19:00,14:00,19:00,,,,,,,,,,,,,,,,,,,,
2344231001000,助産院ＨＡＰＰＹ,ジョサンイン　ハッピー,愛知県半田市白山町４－３１－４９,34.894462,136.921651,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231200060,アロマ助産院ひだまり,アロマジョサンインヒダマリ,愛知県東海市富木島町新長口１ー１９０,35.013692,136.934869,https://hidamaritoukai.amebaownd.com/,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,
2344231200070,Ｈａｈａ助産院,ハハジョサンイン,愛知県大府市北崎町,35.034033,136.986362,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231300020,ひまわり助産院,ヒマワリジョサンイン,愛知県刈谷市池田町１－１－９,35.004601,137.007221,,08:30,14:00,08:30,14:00,08:30,14:00,08:30,14:00,08:30,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231300030,Ｆ－ｓａｌｏｎ,エフサロン,愛知県刈谷市南沖野町１－３－３シャトレー東刈谷ガーデン１５０１,34.971144,137.034633,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00,12:00,10:00,12:00,10:00,12:00,,,,,10:00,12:00,,,,,14:00,16:00,14:00,16:00,14:00,16:00,,,,,14:00,16:00,,,,,,,,,,,,,,,,,,,,
2344231300060,出張専門　Ｎａｍｉ助産院,シュッチョウセンモンナミジョサンイン,愛知県刈谷市高津波町６ー１３５ー４,35.002732,136.987422,nami-josanin.com/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231300070,助産院・こよみ,ジョサンイン・コヨミ,愛知県碧南市石橋町４－４６－７,34.878343,136.985229,https://josanin-koyomi543.my.canva.site/,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231400010,ひまわり助産院,ヒマワリジョサンイン,愛知県安城市井杭山町一本木３－１３,34.976727,137.057687,,09:00,15:00,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,15:00,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231400020,碧助産院,ミドリジョサンイン,愛知県安城市堀内町前山８４番地,34.927538,137.088825,,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,,,,,,,,,,,,,,,,,,,,,,,09:00,11:30,09:00,11:30,09:00,11:30,09:00,11:30,09:00,11:30,09:00,12:00,,,,,13:00,15:30,13:00,15:30,13:00,15:30,13:00,15:30,13:00,15:30,,,,,,,,,,,,,,,,,,,,,,
2344231400040,みく助産院　母乳・育児相談室,ミクジョサンイン　ボニュウ　イクジソウダンシツ,愛知県安城市東栄町４丁目１１番地８　パークサイドハイツＡ－２０３,34.988449,137.092878,https://mikujyosanin.com,09:00,18:00,,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,,,13:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,17:00,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,14:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231500020,ｍｏｍ　ｈｏｕｓｅ,マムハウス,愛知県みよし市福谷町宮ノ前３３‐１,35.120248,137.105903,,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231600060,えみ助産院,エミジョサンイン,愛知県西尾市吉良町上横須賀杉８３,34.82941,137.066526,,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,,,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,,,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,
2344231600070,鈴木助産所,スズキジョサンジョ,愛知県西尾市平原町,34.855797,137.118493,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,13:00,15:00,13:00,15:00,13:00,15:00,13:00,15:00,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,13:00,15:00,13:00,15:00,13:00,15:00,13:00,15:00,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,
2344231600090,三浦助産所,ミウラジョサンジョ,愛知県額田郡幸田町芦谷毛倉３２－１,0.0,0.0,,,,,,,,,,08:30,18:30,,,08:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231600120,産前産後ケアハウス　ｒｉｃｏｃｏの家　りこ助産院,サンゼンサンゴケアハウス　リココノイエ　リコジョサンイン,愛知県西尾市鶴城町丘３３－２,34.875957,137.049502,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231700040,しんしろ助産所,シンシロジョサンジョ,愛知県新城市長篠字日焼９番地２,34.937102,137.576201,https://www.city.shinshiro.lg.jp/kosodate/ninshin/jyosanjyo.html,08:00,16:45,08:00,16:45,08:00,16:45,08:00,16:45,08:00,16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231900010,桂母乳育児相談室,カツラボニュウイクジソウダンシツ,愛知県豊川市下長山町,34.808612,137.377418,https://k-bonyu.jimdofree.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231900030,ふたば助産院豊川,フタバジョサンイントヨカワ,愛知県豊川市大堀町１１１－１,34.833449,137.40067,https://futaba-jyosanin.jimdofree.com/,,,09:00,12:00,,,09:00,12:00,,,09:00,12:00,,,,,,,13:00,15:00,,,13:00,15:00,,,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,,,09:00,12:00,,,09:00,12:00,,,,,,,13:00,15:00,,,13:00,15:00,,,13:00,15:00,,,,,,,,,,,,,,,,,,,,
2344231900060,伊藤スマイル助産所,イトウスマイルジョサンジョ,愛知県豊川市御津町赤根屋敷１０５−１,34.814812,137.298077,http://www.itou-smile.com/index.html,09:00,17:00,09:00,17:00,09:00,17:00,13:00,17:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,15:00,08:00,15:00,08:00,15:00,13:00,15:00,08:00,15:00,08:00,10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231900100,助産院もりそだち,,愛知県蒲郡市清田町一沢３１ー２,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344231900120,ｍｉｋｉ助産院,ミキジョサンイン,愛知県豊川市光輝町２丁目２８番地,34.814637,137.376517,http://susume-yuruiku.com,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232200100,あお助産院,アオジョサンイン,愛知県名古屋市千種区本山町１ー１８ー２,35.166379,136.965466,https://www.ao-josanin.com/,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,
2344232200110,西尾　麻理,ニシオ　マリ,愛知県名古屋市昭和区宮東町,0.0,0.0,https://www.gardenia-mw.com/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232200120,田口　絢子,タグチ　アヤコ,愛知県名古屋市名東区照が丘,0.0,0.0,https://bonyucare.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232300030,めぐみ助産院,メグミジョサンイン,愛知県名古屋市西区浅間２ー５ー１佐藤ビル３階東,35.184924,136.886941,https://www.megumi-mh.com/,09:00,16:00,09:00,16:00,09:00,16:00,,,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,,,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232400030,かじた母乳育児相談所,カジタボニュウイクジソウダンジョ,愛知県名古屋市北区光音寺町野方１９０７－２９１,35.211811,136.909716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232400050,はな助産院（出張専門）,ハナジョサンイン（シュッチョウセンモン）,愛知県名古屋市北区元志賀町１ー３７－６,35.200645,136.907439,,09:00,17:00,09:00,17:00,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232400150,Ｊ．Ｙ助産所,Ｊ．Ｙジョサンジョ,愛知県名古屋市瑞穂区東栄町５－２４－６,35.134208,136.934968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232400190,星野助産院,ホシノジョサンイン,愛知県名古屋市守山区金屋１ー１７ー２,35.205395,136.952546,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232400220,きぬ助産院,キヌジョサンイン,愛知県名古屋市守山区西川原町２７宝新守山ハイツ４０６,35.211089,136.954129,http://kinujyosann.starfree.jp,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,00:00,00:00,,,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232400310,出張専門助産院　あゆみ,シュッチョウセンモンジョサンイン　アユミ,愛知県名古屋市北区,35.206622,136.923154,,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,,,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232400410,さくら母乳育児相談室,サクラボニュウイクジソウダンシツ,愛知県名古屋市守山区喜多山１－１－１３,35.204276,136.98855,https://www.instagram.com/sakura_2022.07,,,09:30,17:30,,,,,09:30,17:30,,,09:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30,17:30,,,,,09:30,17:30,,,09:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232400560,なごや助産院,ナゴヤジョサンイン,愛知県名古屋市北区平安１丁目２番５１号,35.19409,136.930339,insta nayoya_josan,09:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232400570,ママ・スイートＮ,ママ・スイートエヌ,愛知県名古屋市中区伊勢山１－６－２４,0.0,0.0,https//mama-sweet-bonyu.jimdofee.com,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232500110,上田厚子助産所,ウエダアツコジョサンジョ,愛知県名古屋市緑区鳴海町字京田１７０－６,35.075242,136.945969,mamsalon.jimdofree.com,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232500170,育児相談室　ＭＡＭＭＹ　　ＨＯＵＳＥ,イクジソウダンシツ　マミーハウス,愛知県名古屋市天白区池場５－４０５,35.118821,136.979656,http://www.mammy-house.jp,09:00,13:00,09:00,13:00,09:00,13:00,,,09:00,13:00,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344232500210,ふみこ助産院,フミコジョサンイン,愛知県名古屋市南区六条町１－３９,0.0,0.0,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
